门店ID,排名,地点名称,距离(km),配送次数,纬度,经度
BJW38,15,德乾信源企业孵化器,0.54,12,39.9176,116.4853
BJW38,16,金隅大成国际中心A座,1.79,11,39.8999,116.492
BJW38,17,东区国际公寓,0.41,11,39.9133,116.488
BJW38,18,远洋国际中心1期,0.21,10,39.9141,116.4912
BJW38,19,远洋国际中心D座,0.33,10,39.913,116.4913
BJW38,20,环球财金中心,1.21,10,39.9257,116.4978
BJW38,21,啫茶茶·茶饭酒屋(华贸商务楼店),0.94,10,39.9095,116.4984
BJW38,22,莱锦文化创意产业园,0.51,9,39.9136,116.4964
BJW38,23,公园大道,1.89,9,39.9327,116.4876
BJW38,24,丽水嘉园(朝阳公园南路),1.93,9,39.9326,116.4849
BJW38,25,尚8设计+创意园,1.41,9,39.9033,116.4916
BJW38,26,,0.69,9,39.9103,116.4945
BJW38,27,爱施德大厦,2.18,9,39.8965,116.494
BJW38,28,伊莎文化广场A座,1.48,8,39.9034,116.497
BJW38,29,九号公馆,0.49,8,39.9129,116.4872
BJW38,30,远洋国际中心2期,0.07,8,39.9162,116.4921
BJW38,31,,0.22,8,39.9179,116.4917
BJW38,32,惠民园,1.98,8,39.9088,116.5126
BJW38,33,,2.53,8,39.9386,116.4946
BJW38,34,国贸3期B座,2.65,7,39.9129,116.4605
BJW38,35,远洋国际中心C座,0.26,7,39.9136,116.4913
BJW38,36,,0.73,7,39.9206,116.4852
BJW38,37,,0.57,7,39.9139,116.4852
BJW38,38,北京华商壹棠服务公寓,0.76,7,39.9163,116.4824
BJW38,39,,0.94,7,39.9096,116.4985
BJW38,40,,0.31,6,39.9151,116.4948
BJW38,41,维拓设计大厦,0.82,6,39.9223,116.4963
BJW38,42,凯德锦绣,0.22,6,39.9142,116.4925
BJW38,43,,0.27,6,39.9162,116.4945
BJW38,44,,1.34,6,39.9233,116.4788
BJW38,45,公园大道,1.94,6,39.9329,116.4856
BJW38,46,景园大厦,2.71,6,39.9358,116.4729
BJW38,47,,0.32,6,39.915,116.4949
BJW38,48,,0.48,6,39.9126,116.4949
BJW38,49,远洋国际中心F座,0.19,6,39.916,116.4936
BJW38,50,万科东第,2.02,6,39.9305,116.4771
CDLK1,1,新泓苑,1.4,17,30.6498,104.0694
CDLK1,2,新希望D10天府,1.79,13,30.6425,104.0982
CDLK1,3,,0.02,11,30.6525,104.0837
CDLK1,4,恒大·都汇华庭,0.45,10,30.6489,104.0818
CDLK1,5,,0.27,9,30.6523,104.0864
CDLK1,6,IFS国际金融中心,0.33,7,30.655,104.0815
CDLK1,7,三洲佳润娇子苑,0.78,6,30.657,104.09
CDLK1,8,新希望D10天府,1.73,5,30.6428,104.0977
CDLK1,9,明法文化广场,3.07,5,30.6341,104.1074
CDLK1,10,新时代广场C座,2.15,5,30.6694,104.0725
CDLK1,11,新希望D10天府,1.66,5,30.6423,104.0962
CDLK1,12,1 IFS国际金融中心,0.37,5,30.655,104.081
CDLK1,13,太古里东广场,0.09,5,30.6534,104.0838
CDLK1,14,睿东中心B座,0.28,5,30.6502,104.0845
CDLK1,15,麦当劳(来福士广场餐厅),2.73,4,30.6318,104.0685
CDLK1,16,成都IFS古迹广场,0.25,4,30.654,104.0816
CDLK1,17,锦海国际A座,0.27,4,30.6548,104.0824
CDLK1,18,洺悦珑庭,12.68,4,30.7273,103.9834
CDLK1,19,,0.76,4,30.6464,104.087
CDLK1,20,太古里东广场,0.02,4,30.6525,104.0838
CDLK1,21,万宝大厦(星辉中路),2.39,4,30.6741,104.085
CDLK1,22,雅典国际社区,1.08,4,30.6441,104.0783
CDLK1,23,成勘院浣花小区,4.79,4,30.6648,104.0356
CDLK1,24,水东门街43号,0.77,4,30.6577,104.0891
CDLK1,25,大唐商务中心,0.36,4,30.6546,104.0866
CDLK1,26,益华大厦,1.22,4,30.657,104.0719
CDLK1,27,红布正街9号院,0.39,3,30.6495,104.0817
CDLK1,28,川报锦苑,0.75,3,30.6582,104.0881
CDLK1,29,四川省医院家属小区二区,4.41,3,30.6637,104.0394
CDLK1,30,成都香格里拉中心商场,1.07,3,30.6432,104.0858
CDLK1,31,成都IFS古迹广场,0.24,3,30.6541,104.0818
CDLK1,32,,0.24,3,30.6539,104.0816
CDLK1,33,西部文化产业中心,0.75,3,30.6591,104.0813
CDLK1,34,,0.27,3,30.6527,104.0808
CDLK1,35,,3.99,3,30.666,104.1223
CDLK1,36,成都托尼洛·兰博基尼中心,1.79,3,30.6533,104.0649
CDLK1,37,好住·设计师精选影院公寓(成都建设路东郊记忆店),4.13,3,30.6648,104.1244
CDLK1,38,成都IFS二号办公楼,0.35,3,30.6543,104.0806
CDLK1,39,,3.05,3,30.6799,104.0875
CDLK1,40,时代8号(东大街芷泉段),0.67,3,30.6476,104.0875
CDLK1,41,成都东方广场假日酒店,0.72,3,30.6481,104.089
CDLK1,42,四川建行大厦,1.26,2,30.6597,104.0733
CDLK1,43,,0.3,2,30.6503,104.0853
CDLK1,44,时代豪庭西区,0.76,2,30.647,104.0882
CDLK1,45,,4.5,2,30.6135,104.0957
CDLK1,46,,7.89,2,30.6312,104.005
CDLK1,47,时代1号,0.58,2,30.648,104.0864
CDLK1,48,,0.33,2,30.6549,104.0814
CDLK1,49,,3.71,2,30.6193,104.0829
CDLK1,50,,2.26,2,30.6708,104.0943
SHW8,1,尚街Loft时尚生活园区,0.01,39,31.2045,121.4597
SHW8,2,伊泰利大厦2号楼,0.56,36,31.2016,121.4551
SHW8,3,瑞金二路48弄小区,1.28,30,31.2157,121.4635
SHW8,4,建德社区,1.09,30,31.2118,121.4676
SHW8,5,,0.19,30,31.205,121.4618
SHW8,6,海兴广场,0.75,30,31.2044,121.4677
SHW8,7,,0.23,28,31.2057,121.4578
SHW8,8,瑞金大厦(茂名南路),1.05,24,31.2136,121.463
SHW8,9,锦和巴黎时韵,0.23,24,31.2056,121.4577
SHW8,10,嘉华中心,1.34,24,31.2162,121.4559
SHW8,11,小木桥路227弄小区,0.78,23,31.1978,121.4578
SHW8,12,太原邸,0.28,22,31.2032,121.4574
SHW8,13,,0.91,22,31.2105,121.4665
SHW8,14,淮海国际广场,1.21,22,31.215,121.4563
SHW8,15,永康路109弄,0.69,21,31.2102,121.4567
SHW8,16,城家公寓(上海日月光打浦桥地铁站店),0.58,21,31.2038,121.4659
SHW8,17,汇景苑,0.19,20,31.2044,121.4618
SHW8,18,,0.75,20,31.2019,121.467
SHW8,19,银亿·茗悦公寓,0.73,20,31.198,121.4598
SHW8,20,中山新村,0.95,18,31.197,121.4553
SHW8,21,,0.21,17,31.2056,121.4579
SHW8,22,中港汇,1.08,16,31.2043,121.4712
SHW8,23,三金大厦写字楼,0.21,15,31.2037,121.4618
SHW8,24,城家公寓(上海日月光打浦桥地铁站店),0.62,15,31.2037,121.4663
SHW8,25,襄阳南路444弄小区,0.31,15,31.2065,121.4575
SHW8,26,平江路244弄,0.93,15,31.1984,121.4533
SHW8,27,尚谊小区斜土路1855弄,1.14,15,31.1954,121.4544
SHW8,28,汇景苑,0.11,14,31.2048,121.461
SHW8,29,上海环贸广场1期,1.21,14,31.2154,121.4582
SHW8,30,上海环贸广场1期,1.21,14,31.2154,121.4584
SHW8,31,金谷村,0.91,14,31.2104,121.4665
SHW8,32,藏家公馆,0.2,14,31.2037,121.458
SHW8,33,太原路297弄,0.42,13,31.2029,121.4559
SHW8,34,,0.34,13,31.2071,121.4619
SHW8,35,,0.6,13,31.2005,121.4557
SHW8,36,霞飞苑,1.02,13,31.2137,121.4584
SHW8,37,嘉瑞花苑,0.39,13,31.202,121.4626
SHW8,38,8号桥1期创意园区,1.23,13,31.2105,121.4708
SHW8,39,,0.19,13,31.2034,121.4612
SHW8,40,航天通信商务楼,0.4,12,31.2044,121.464
SHW8,41,衡园,0.46,12,31.2023,121.4639
SHW8,42,襄阳南路100弄小区,1.15,12,31.2143,121.4558
SHW8,43,,0.69,12,31.2022,121.4665
SHW8,44,金巢铂瑞阁,0.66,12,31.2005,121.4649
SHW8,45,宝鼎大厦,1.03,12,31.2062,121.4705
SHW8,46,,0.3,12,31.2023,121.4615
SHW8,47,永嘉路636弄,1.14,12,31.2052,121.4479
SHW8,48,五洲国际大厦,1.36,11,31.1979,121.4478
SHW8,49,伊泰利大厦1号楼,0.54,11,31.2018,121.4552
SHW8,50,永隆大厦,1.32,11,31.2134,121.4506
SHW48,1,太平洋新天地T1大厦,0.28,90,31.2208,121.4804
SHW48,2,太平洋新天地T1大厦,0.35,61,31.222,121.4808
SHW48,3,新茂大厦,0.91,44,31.2207,121.4735
SHW48,4,中海国际中心B座,1.01,43,31.2119,121.477
SHW48,5,LuOne凯德晶萃广场办公楼,1.08,32,31.2108,121.4778
SHW48,6,湖滨道购物中心,0.41,28,31.221,121.479
SHW48,7,长河国际公寓·新天地,0.53,28,31.2238,121.4806
SHW48,8,翠湖天地御苑,0.58,27,31.2243,121.4806
SHW48,9,翠湖天地御苑,0.58,26,31.2175,121.4773
SHW48,10,复兴珑御,0.23,25,31.2178,121.4843
SHW48,11,申能国际大厦,0.13,25,31.2184,121.4825
SHW48,12,永业公寓2期,1.29,24,31.209,121.4771
SHW48,13,安基大厦(大吉路),0.56,22,31.2147,121.4848
SHW48,14,SOHO复兴广场A座,0.99,20,31.2146,121.4742
SHW48,15,太平洋新天地T1大厦,0.24,19,31.2206,121.4807
SHW48,16,永银大厦-南楼,0.52,17,31.2237,121.4806
SHW48,17,翠湖天地嘉苑,0.73,17,31.2169,121.4759
SHW48,18,企业天地1号楼,0.7,17,31.2211,121.4758
SHW48,19,,0.44,17,31.2159,121.485
SHW48,20,淮海中华大厦,0.67,17,31.2255,121.4833
SHW48,21,淮海中华大厦,0.67,16,31.2246,121.4792
SHW48,22,人寿附楼,0.65,16,31.2253,121.4823
SHW48,23,无限极大厦,0.5,16,31.2207,121.4778
SHW48,24,,0.12,15,31.2185,121.4825
SHW48,25,复兴珑御南区,0.32,15,31.2171,121.4849
SHW48,26,,0.67,15,31.2253,121.481
SHW48,27,中环广场,0.99,15,31.222,121.4729
SHW48,28,露香园,0.74,14,31.226,121.4845
SHW48,29,巴卡拉,0.51,14,31.2218,121.4783
SHW48,30,SOHO复兴广场B座,0.97,14,31.2153,121.474
SHW48,31,兰生大厦,0.78,13,31.2259,121.4797
SHW48,32,淮海南丰荟,0.81,13,31.2246,121.4768
SHW48,33,鸿泉里,1.02,13,31.2167,121.4727
SHW48,34,黄浦众鑫城,0.11,13,31.2203,121.4836
SHW48,35,,0.56,13,31.2159,121.4871
SHW48,36,恒积大厦,0.68,13,31.2254,121.481
SHW48,37,中海国际中心A座,1.08,13,31.2113,121.4767
SHW48,38,永惠大厦A栋,0.44,13,31.2156,121.4822
SHW48,39,SOHO复兴广场E座,0.95,13,31.2147,121.4746
SHW48,40,金天地国际大厦,0.4,12,31.2231,121.4828
SHW48,41,,1.29,12,31.2079,121.4814
SHW48,42,MFG写字楼(上海K11),0.99,12,31.2234,121.4736
SHW48,43,,0.35,12,31.2221,121.4809
SHW48,44,,0.54,11,31.2147,121.4821
SHW48,45,BFC外滩金融中心南区S1座,1.67,11,31.2256,121.499
SHW48,46,蓬莱大厦,0.84,11,31.2147,121.4898
SHW48,47,,0.31,11,31.2171,121.4847
SHW48,48,企业天地1号楼,0.69,11,31.2211,121.4759
SHW48,49,翠湖天地隽荟都,0.48,11,31.2168,121.4789
SHW48,50,翠湖一号豪宅,0.01,11,31.2196,121.4829
SHW113,1,美丽星城,1.03,27,31.1343,121.3277
SHW113,2,九亭金地广场,0.05,23,31.1397,121.3185
SHW113,3,嘉蓬产业园,1.12,18,31.1374,121.307
SHW113,4,九亭中心北区,0.31,17,31.1419,121.3175
SHW113,5,金地草莓社区(金地广场店),0.13,17,31.1399,121.3175
SHW113,6,杜巷小区(东南门),1.42,17,31.152,121.3174
SHW113,7,郑远元修脚(九新公路249号亭中小区店),1.36,16,31.1272,121.3211
SHW113,8,[],2.9,16,31.155,121.2943
SHW113,9,溪谷墅,1.0,14,31.1481,121.3207
SHW113,10,云欣公寓(上海九亭地铁站店),0.36,14,31.1369,121.3212
SHW113,11,紫金花园,1.93,14,31.124,121.3282
SHW113,12,永标工业园,3.7,13,31.129,121.2816
SHW113,13,杜巷小区(东南门),1.49,13,31.1526,121.3167
SHW113,14,颐亭花园,2.25,13,31.1481,121.2974
SHW113,15,上海豪禺创业园,2.85,13,31.142,121.2888
SHW113,16,青春驿站,0.43,12,31.1355,121.3178
SHW113,17,象屿名城,0.88,12,31.1315,121.3169
SHW113,18,上海源花城,1.56,12,31.1429,121.3028
SHW113,19,云亭德必易园,0.64,12,31.1367,121.3246
SHW113,20,宝龙公寓(九亭站店),0.32,12,31.1415,121.3165
SHW113,21,九服X-club文创汇,1.46,12,31.1377,121.3338
SHW113,22,商务酒店公寓,0.85,11,31.1469,121.3194
SHW113,23,小寅商务楼,2.51,11,31.1413,121.2923
SHW113,24,新虹桥企业天地,1.91,11,31.1515,121.3045
SHW113,25,金地法治文化广场,0.26,11,31.1416,121.3187
SHW113,26,上海喜龙商务酒店,2.13,11,31.1244,121.3327
SHW113,27,颐亭花园,2.06,11,31.1479,121.2995
SHW113,28,,0.49,11,31.1386,121.3237
SHW113,29,九久青年城2期,0.35,10,31.1367,121.3208
SHW113,30,亭园大厦,0.54,10,31.1352,121.3155
SHW113,31,,1.18,10,31.1494,121.3221
SHW113,32,九城湖滨,1.11,10,31.1492,121.3181
SHW113,33,九亭中心,0.18,10,31.1408,121.3181
SHW113,34,中心路小区(北门),2.22,10,31.1202,121.3256
SHW113,35,,2.43,10,31.139,121.2931
SHW113,36,万科·七宝国际,2.16,10,31.1511,121.3366
SHW113,37,新虹桥首府,2.15,10,31.1521,121.3017
SHW113,38,,0.78,10,31.1463,121.318
SHW113,39,九亭中心南区,0.1,9,31.1401,121.3182
SHW113,40,沪华·万丽KTV商务会所,6.29,9,31.112,121.2607
SHW113,41,复地·九月,1.31,9,31.1276,121.3202
SHW113,42,七欣科工业园,2.19,9,31.1337,121.2965
SHW113,43,,1.97,9,31.1249,121.3308
SHW113,44,,1.22,9,31.1445,121.3299
SHW113,45,贝尚湾翰庭,0.96,9,31.1466,121.324
SHW113,46,,0.5,9,31.1348,121.318
SHW113,47,,1.03,9,31.1476,121.3233
SHW113,48,,0.24,9,31.1409,121.3169
SHW113,49,,3.81,8,31.1194,121.286
SHW113,50,,1.13,8,31.1316,121.3264
SHW77,1,中信泰富广场,0.08,61,31.2283,121.4557
SHW77,2,嘉地中心,0.32,53,31.2312,121.456
SHW77,3,中国银行(上海市恒隆广场支行),0.09,47,31.2279,121.4541
SHW77,4,中国银行(上海市恒隆广场支行),0.07,41,31.2281,121.4542
SHW77,5,上海恒隆广场,0.15,41,31.2278,121.4535
SHW77,6,骏豪国际公寓,0.01,34,31.2285,121.4548
SHW77,7,中国银行(上海市恒隆广场支行),0.09,32,31.2281,121.454
SHW77,8,,0.18,31,31.2282,121.453
SHW77,9,中信泰富广场,0.08,26,31.2286,121.4557
SHW77,10,,0.15,26,31.2276,121.4537
SHW77,11,恒隆广场2期,0.18,24,31.2281,121.453
SHW77,12,兴业太古汇香港兴业中心2座,0.79,19,31.2287,121.4631
SHW77,13,,0.79,16,31.2288,121.4631
SHW77,14,InPoint,0.6,16,31.2296,121.461
SHW77,15,恒隆广场1期,0.14,15,31.2276,121.4538
SHW77,16,锦沧文华,0.23,15,31.2265,121.4542
SHW77,17,东方投资大厦,0.84,15,31.2302,121.4634
SHW77,18,上海兴业大厦,0.25,14,31.2307,121.4553
SHW77,19,骏豪国际公寓,0.03,14,31.2287,121.4546
SHW77,20,申银发展大厦,0.72,14,31.2349,121.4538
SHW77,21,嘉地中心,0.31,14,31.231,121.4562
SHW77,22,恒隆广场2期,0.17,14,31.2283,121.4531
SHW77,23,静安国际广场,0.71,13,31.231,121.448
SHW77,24,南阳小区,0.37,13,31.2276,121.4511
SHW77,25,联谊·西康大厦,1.02,13,31.2347,121.4469
SHW77,26,兴业太古汇香港兴业中心1座,0.81,13,31.228,121.4633
SHW77,27,,0.81,13,31.2332,121.4483
SHW77,28,晶采世纪大厦,0.62,13,31.2266,121.461
SHW77,29,兴业太古汇香港兴业中心1座,0.81,13,31.2301,121.4465
SHW77,30,香港兴业太古汇办公1期,0.78,12,31.228,121.463
SHW77,31,洪安大厦,0.75,12,31.2345,121.4513
SHW77,32,国旅大厦(北京西路),0.35,12,31.2286,121.4512
SHW77,33,凯迪克大厦,0.36,12,31.2317,121.4549
SHW77,34,中创大厦(吴江路),0.61,11,31.2304,121.4609
SHW77,35,兴业太古汇香港兴业中心2座,0.79,11,31.2289,121.4631
SHW77,36,,0.56,11,31.23,121.4605
SHW77,37,恒隆广场2期,0.14,11,31.2277,121.4537
SHW77,38,中创大厦(吴江路),0.61,11,31.223,121.4544
SHW77,39,亚盛大厦(江宁路),0.3,11,31.2312,121.455
SHW77,40,,0.01,10,31.2284,121.4549
SHW77,41,,0.34,10,31.2267,121.4577
SHW77,42,嘉地中心,0.33,10,31.2312,121.4562
SHW77,43,永嘉第一小区,1.25,10,31.2197,121.463
SHW77,44,,0.91,10,31.2324,121.4465
SHW77,45,,0.65,10,31.2311,121.4609
SHW77,46,上海国际集团大厦B座,0.68,10,31.2266,121.4617
SHW77,47,,0.68,10,31.2338,121.4583
SHW77,48,沁园村,0.56,9,31.2335,121.4544
SHW77,49,西王小区,0.66,9,31.2318,121.4606
SHW77,50,远中风华园,0.69,9,31.2347,121.4551
SUZW7,1,和泰都市生活广场,4.46,34,31.363,120.7152
SUZW7,2,摩添坊,0.83,32,31.3156,120.716
SUZW7,3,中海大厦,0.39,32,31.3235,120.7182
SUZW7,4,柒禧行政酒店公寓(苏州金鸡湖博览中心店),0.76,28,31.3169,120.7179
SUZW7,5,玲东花园,3.26,26,31.3326,120.7465
SUZW7,6,元联金融中心,1.77,25,31.3194,120.7323
SUZW7,7,苏州国际金融中心东区,0.25,23,31.3222,120.7166
SUZW7,8,HERE留下公寓(星湖街分店),1.15,23,31.3148,120.7217
SUZW7,9,星巴克(苏州协鑫广场),0.19,21,31.3246,120.7145
SUZW7,10,[],2.51,18,31.3032,120.7013
SUZW7,11,现代传媒广场,1.97,16,31.3241,120.7348
SUZW7,12,诚品居所,0.45,16,31.3211,120.7099
SUZW7,13,星合广场2座,0.13,15,31.324,120.7136
SUZW7,14,招银大厦(万盛街),1.29,14,31.3215,120.7276
SUZW7,15,E-HOME共享·家,1.45,14,31.3348,120.7204
SUZW7,16,御苑家园东区,11.61,13,31.3582,120.5991
SUZW7,17,旺墩道135融盛商务中心,1.5,12,31.32,120.7296
SUZW7,18,,1.12,12,31.3137,120.7188
SUZW7,19,苏州泊悦澜庭,1.12,12,31.3137,120.7189
SUZW7,20,,1.12,12,31.3148,120.7212
SUZW7,21,苏作馆园区中环广场店,0.55,12,31.3193,120.7102
SUZW7,22,,0.19,12,31.3239,120.7158
SUZW7,23,星合广场2座,0.14,12,31.3241,120.7136
SUZW7,24,苏州金鸡湖博览中心瑞贝庭公寓酒店,0.52,11,31.3237,120.7195
SUZW7,25,拾壹雅苑(苏州协鑫广场店),0.22,11,31.3246,120.7153
SUZW7,26,国金大厦,0.28,11,31.3222,120.717
SUZW7,27,[],1.23,10,31.3216,120.7013
SUZW7,28,,1.73,10,31.3211,120.7322
SUZW7,29,星巴克(苏州协鑫广场),0.2,10,31.3247,120.7145
SUZW7,30,,0.96,10,31.3181,120.7225
SUZW7,31,时代广场地铁站6号口,0.4,10,31.3265,120.7137
SUZW7,32,,11.64,10,31.3582,120.5988
SUZW7,33,,0.56,9,31.3193,120.7101
SUZW7,34,星合广场2座,0.11,9,31.3237,120.7135
SUZW7,35,苏州畔湖倾城公寓(金鸡湖博览中心店),0.65,9,31.3172,120.7157
SUZW7,36,中国工商银行苏州分行办公大楼,1.71,9,31.3215,120.7321
SUZW7,37,春到湖畔广场,0.67,9,31.321,120.7075
SUZW7,38,依顿·花园,2.36,9,31.3073,120.7309
SUZW7,39,恒银大厦,1.63,9,31.3252,120.7311
SUZW7,40,苏州国际金融中心东区,0.32,9,31.3216,120.7171
SUZW7,41,宁波银行大厦,1.73,9,31.3199,120.732
SUZW7,42,,3.45,9,31.3138,120.6794
SUZW7,43,,0.52,8,31.3246,120.7193
SUZW7,44,,0.69,8,31.3172,120.7169
SUZW7,45,,2.18,8,31.3164,120.7358
SUZW7,46,联东U谷苏州总部基地大厦,2.59,8,31.3455,120.7075
SUZW7,47,,1.23,8,31.3307,120.7233
SUZW7,48,,1.53,8,31.33,120.728
SUZW7,49,,1.3,8,31.334,120.7098
SUZW7,50,,0.79,8,31.3206,120.722
SHW120,1,金桥出口加工区15区,1.98,36,31.2549,121.6244
SHW120,2,江程锦绣大厦,2.16,31,31.2446,121.6246
SHW120,3,[],3.32,27,31.2764,121.6248
SHW120,4,锦绣申江金桥华虹创新园31栋,2.06,24,31.243,121.6224
SHW120,5,金桥现代产业服务园区9号楼,1.48,23,31.2422,121.594
SHW120,6,5G未来中心,2.83,23,31.2655,121.6294
SHW120,7,金桥智造·金港园,1.0,22,31.2479,121.6129
SHW120,8,office park 金海园,1.08,22,31.2596,121.6116
SHW120,9,东方万国企业中心A2栋,1.66,22,31.2567,121.6206
SHW120,10,天物空间,0.45,21,31.2562,121.6058
SHW120,11,浦开仁恒·金桥世纪二期,4.63,21,31.2853,121.6338
SHW120,12,东方万国企业中心E2栋,1.87,21,31.2565,121.6229
SHW120,13,5G未来中心,2.8,20,31.2649,121.6295
SHW120,14,金桥华虹创新园16号楼,2.13,20,31.2451,121.6245
SHW120,15,碧云艺墅,1.84,20,31.239,121.5927
SHW120,16,慧谷boss,0.62,20,31.254,121.6101
SHW120,17,东方万国企业中心B1栋,1.65,18,31.2562,121.6206
SHW120,18,上海碧云花园服务公寓碧云国际社区店,1.92,18,31.2432,121.5868
SHW120,19,金桥现代产业服务园区,1.26,18,31.243,121.5966
SHW120,20,上海金桥中环碧云庭服务公寓,2.3,17,31.254,121.5797
SHW120,21,新金桥大厦,1.39,17,31.2458,121.5915
SHW120,22,金桥现代产业服务园区,1.33,17,31.2436,121.5945
SHW120,23,,1.69,16,31.2407,121.5926
SHW120,24,中惠广场A楼,0.59,16,31.2533,121.6099
SHW120,25,碧云庭-15号楼,2.47,16,31.2533,121.5778
SHW120,26,,0.45,16,31.2517,121.5992
SHW120,27,上海国际财富中心南塔,1.29,16,31.2463,121.5924
SHW120,28,浦东建设德勤园,0.99,16,31.2462,121.6112
SHW120,29,5G未来中心,2.69,16,31.2655,121.6277
SHW120,30,[],2.65,16,31.2695,121.6233
SHW120,31,天物空间,0.38,15,31.2559,121.604
SHW120,32,银桥花苑,1.75,15,31.2605,121.588
SHW120,33,,1.87,15,31.242,121.5885
SHW120,34,上海湖北大厦,1.5,15,31.2439,121.5917
SHW120,35,杉达大厦,0.69,15,31.2489,121.5979
SHW120,36,禹洲金桥国际3期1号楼,0.92,15,31.2558,121.6127
SHW120,37,office park 金海园,1.18,15,31.2604,121.6121
SHW120,38,5G未来中心,2.66,14,31.2649,121.6277
SHW120,39,金枫豪苑,7.44,14,31.2386,121.6804
SHW120,40,,1.6,14,31.2478,121.6197
SHW120,41,金桥创科园,1.16,14,31.2438,121.6106
SHW120,42,金桥智造·金港园,1.1,13,31.2484,121.6143
SHW120,43,金鼎首府,4.3,13,31.2859,121.6266
SHW120,44,金东名苑东区,1.56,13,31.2583,121.5889
SHW120,45,,1.56,13,31.2401,121.5962
SHW120,46,,1.4,13,31.2572,121.6175
SHW120,47,浦东民航大厦,1.52,12,31.245,121.5905
SHW120,48,碧云国际,0.29,12,31.253,121.6008
SHW120,49,,1.1,12,31.2594,121.6121
SHW120,50,,1.59,12,31.2576,121.6194
SHW25,1,宝矿洲际商务中心,0.11,26,31.2444,121.4535
SHW25,2,恒汇国际大厦,0.3,17,31.2461,121.4525
SHW25,3,达邦协作广场,0.12,17,31.2447,121.4555
SHW25,4,,0.11,11,31.2447,121.4536
SHW25,5,联通国际大厦,0.5,9,31.2459,121.4497
SHW25,6,丽丰天际中心,0.5,8,31.2466,121.4589
SHW25,7,南草坪,0.7,8,31.2379,121.453
SHW25,8,,0.58,8,31.242,121.4601
SHW25,9,,0.12,7,31.2447,121.4556
SHW25,10,金融街融府,1.16,7,31.254,121.4508
SHW25,11,句容小区,0.62,7,31.2406,121.4494
SHW25,12,宝矿洲际商务中心,0.13,7,31.2445,121.4533
SHW25,13,,0.02,7,31.2439,121.4545
SHW25,14,静安国际中心B座,0.16,7,31.2429,121.4535
SHW25,15,中房华东大厦,0.42,6,31.247,121.4518
SHW25,16,宝矿洲际商务中心,0.11,6,31.2447,121.4554
SHW25,17,企业广场(梅园路),0.27,6,31.2437,121.4573
SHW25,18,企业中心第二座,0.39,6,31.2447,121.4586
SHW25,19,新理想大厦,0.94,6,31.252,121.4579
SHW25,20,员宿公寓,1.68,5,31.2589,121.4515
SHW25,21,静安国际中心A座,0.08,5,31.2434,121.4541
SHW25,22,达邦协作广场,0.07,5,31.2445,121.4551
SHW25,23,洪安大厦,1.11,5,31.2345,121.4513
SHW25,24,环智国际大厦,0.02,5,31.2439,121.4546
SHW25,25,,0.49,5,31.2473,121.4581
SHW25,26,裕年大厦,0.14,5,31.243,121.4553
SHW25,27,苏河1号华森钻石商务广场A座,0.48,5,31.2476,121.4517
SHW25,28,句容小区,0.61,5,31.2404,121.4498
SHW25,29,静安国际中心B座,0.15,4,31.243,121.4536
SHW25,30,,0.7,4,31.2455,121.4474
SHW25,31,,0.26,4,31.2438,121.4572
SHW25,32,联合售票大楼B楼,0.49,4,31.2472,121.4509
SHW25,33,KS米高轮滑滑板(五月花生活广场店),1.33,4,31.2559,121.4568
SHW25,34,出山纪·贵州山里菜(上海金融街购物中心店),0.93,4,31.2523,121.4528
SHW25,35,中华新路1140弄,1.43,4,31.2562,121.4495
SHW25,36,,0.05,4,31.2444,121.4549
SHW25,37,,0.09,3,31.2444,121.4537
SHW25,38,宝矿洲际商务中心,0.17,3,31.2439,121.4528
SHW25,39,上海人才大厦,0.58,3,31.2475,121.4591
SHW25,40,汉庭酒店(上海火车站北广场店),1.28,3,31.2555,121.4529
SHW25,41,,0.16,3,31.2426,121.4547
SHW25,42,Intercontinental 上海静安洲际行政公寓,0.4,3,31.244,121.4503
SHW25,43,,0.49,3,31.2483,121.4533
SHW25,44,财富时代大厦,1.16,3,31.2429,121.4424
SHW25,45,卓悦居民立路289弄,0.31,3,31.2434,121.4577
SHW25,46,,0.49,3,31.2459,121.4498
SHW25,47,,0.09,3,31.2446,121.4553
SHW25,48,达邦协作广场,0.12,3,31.2448,121.4555
SHW25,49,达安商务楼,0.47,3,31.2426,121.4499
SHW25,50,企业广场(梅园路),0.26,3,31.2447,121.4519
BJW25,1,科群大厦(南门),1.72,43,39.9866,116.358
BJW25,2,高思教育大厦,0.58,40,39.987,116.3411
BJW25,3,科大天工大厦B座,1.41,35,39.9884,116.355
BJW25,4,清华大学清华园文化创意园,1.13,34,39.9994,116.33
BJW25,5,启迪科技大厦D座,0.68,32,39.9934,116.3313
BJW25,6,红杉国际现代一居,1.2,29,40.0028,116.3385
BJW25,7,AI原点社区A座,0.34,27,39.9936,116.3356
BJW25,8,财智国际大厦B座,0.59,26,39.9879,116.3347
BJW25,9,泰兴大厦(花园东路),2.82,26,39.9802,116.3683
BJW25,10,融科资讯中心C座北楼,1.43,24,39.9835,116.3265
BJW25,11,清华大学紫荆学生公寓19号楼,2.26,24,40.0116,116.3321
BJW25,12,清华大学紫荆学生公寓21号楼,2.12,24,40.0106,116.3333
