Store_ID,门店名称,品牌,城市,商圈,业态,经度,纬度,是否子店,门店状态,开店日期,门店地址
SHBS33,上海幸福里,Baker & Spice,上海市,长宁区,Street-front,121.430892,31.204529,否,已开业,2021-03-29,上海市长宁区 番禺路381号6号楼1楼102、103
SUZW6,苏州苏悦广场,Wagas,苏州市,吴中区,Shopping Mall,120.668963,31.315084,否,已开业,2021-10-24,苏州工业园区苏州大道西119号苏悦商贸广场南区楼商场S1层S1-12单元
SHW51,上海品尊国际店,Wagas,上海市,普陀区,Office/BusinessPark,121.419838,31.256919,否,已开业,2018-10-29,上海市普陀区铜川路58弄23、24号A区一层商铺 
SZW11,深圳储能店,Wagas,深圳市,南山区,Office/BusinessPark,113.944824,22.537842,否,已开业,2020-01-07,深圳市南山区科苑南路3099号1层C2店铺
BJW15,北京大族广场店,Wagas,北京市,大兴区,Office/BusinessPark,116.512985,39.792843,否,已开业,2018-05-26,北京市北京经济技术开发区荣华南路2号院9号楼1层F1-30、F1-31号
SHW33,上海花木路,Wagas,上海市,浦东新区,Office/BusinessPark,121.5366,31.213358,否,已开业,2015-06-10,上海市浦东新区锦康路252号101室
SHW16,上海中区广场,Wagas,上海市,黄浦区,Office/BusinessPark,121.470379,31.22917,否,已开业,2010-07-07,上海市黄浦区黄陂北路227号中区广场1楼101室
SHBS14,上海浦东世纪汇店,Baker & Spice,上海市,浦东新区,Shopping Mall,121.52621,31.228401,否,已开业,2018-05-28,上海浦东新区世纪大道1192号世纪汇广场LG1层018号商铺
SHW109,上海腾飞大厦,Wagas,上海市,徐汇区,Office/BusinessPark,121.442191,31.188108,否,已开业,2022-10-25,上海市天钥桥路333号一层103室
SHW103,上海环球都会广场,Wagas,上海市,浦东新区,Office/BusinessPark,121.472708,31.170462,否,已开业,2022-07-25,上海市浦东新区耀元路58号上海环球都会广场地上第一层102单元
SHW102,上海长阳创谷,Wagas,上海市,杨浦区,Office/BusinessPark,121.535256,31.270787,否,已开业,2022-03-21,上海市杨浦区长阳路1687号西1120幢104室
SHW65,上海宝山巴黎春天店,Wagas,上海市,宝山区,Shopping Mall,121.411718,31.270911,否,已开业,2019-10-25,上海市宝山区真华路888号巴黎春天1层1F-88商铺
CDW8,成都天府红店,Wagas,成都市,锦江区,Shopping Mall,104.066889,30.655985,否,已开业,2021-09-19,四川省成都市锦江区东御街18号1栋1层1002&1003号商铺
BJW16,北京十里堡万科时代店,Wagas,北京市,朝阳区,Shopping Mall,116.503465,39.914858,否,已开业,2018-08-17,北京市朝阳区十里堡甲3号院1号楼1层40-42室
SZBS6,深圳金地威新中心BS,Baker & Spice,深圳市,南山区,Office/BusinessPark,113.952161,22.527647,否,已开业,2022-06-01,深圳市南山区高新南十道金地威新中心一楼L115+L116号商铺
SZW14,深圳来福士,Wagas,深圳市,南山区,Shopping Mall,113.925734,22.511836,否,已开业,2020-12-29,深圳市南山区南山街道南海大道2163号深圳来福士广场-商场01层17B号
BJBS13,北京银泰,Baker & Spice,北京市,朝阳区,Shopping Mall,116.459222,39.907691,否,已开业,2022-09-19,北京市朝阳区建国门外大街2号院6号楼地下一层B21-22号商铺
SHW19,上海889广场,Wagas,上海市,静安区,Shopping Mall,121.428556,31.229332,否,已开业,2011-05-06,上海市静安区万航渡路889号一层5室
BJW22,北京西客站食宝街店,Wagas,北京市,海淀区,Shopping Mall,116.322104,39.898469,否,已开业,2018-11-29,北京市海淀区羊坊路18号F1-078/079号店铺
GZW7,广州星寰国际商业中心,Wagas,广州市,越秀区,Shopping Mall,113.264054,23.113567,否,已开业,2023-03-31,广东省广州市越秀区侨光路11号首层09号
HZW8,杭州龙湖西溪天街店,Wagas,杭州市,西湖区,Shopping Mall,120.068893,30.291607,否,已开业,2019-12-06,杭州市西湖区蒋村街道余杭塘路1001号西溪天街A幢1楼24号
BJW39,北京招商局,Wagas,北京市,朝阳区,Office/BusinessPark,116.463099,39.907303,否,已开业,2021-05-19,北京市朝阳区建国路118号招商局中心01楼01层101单元
SHBS47,上海K11,Baker & Spice,上海市,黄浦区,Shopping Mall,121.473803,31.223272,否,已开业,2021-12-21,上海市黄浦区淮海中路300号香港新世界大厦B1层B101&B102&B120室
HZW6,杭州黄龙万科店,Wagas,杭州市,西湖区,Shopping Mall,120.127994,30.275409,否,已开业,2019-01-12,杭州市西湖区学院路77号黄龙国际中心商场一层101号单元 
SHBS1,上海安福路,Baker & Spice,上海市,徐汇区,Street-front,121.4438,31.213951,否,已开业,2010-02-01,上海市徐汇区安福路195号1楼
BJBS14,北京望京凯德,Baker & Spice,北京市,朝阳区,Shopping Mall,116.468473,39.992972,否,已开业,2022-09-17,北京市朝阳区广顺北大街33号院215号楼1层38/39号
SHW18,上海缤谷广场,Wagas,上海市,长宁区,Shopping Mall,121.386636,31.214457,否,已开业,2011-02-24,上海市长宁区天山路341号缤谷广场西座105室
SHW96,上海星荟中心,Wagas,上海市,虹口区,Office/BusinessPark,121.487097,31.246505,否,已开业,2022-01-07,上海市虹口区天潼路328号商场楼地上一层106室
SHBS41,上海大宁久光,Baker & Spice,上海市,静安区,Shopping Mall,121.45068,31.276104,否,已开业,2021-11-27,上海市静安区共和新路 2188 号B1 层 MB136-2、MB136-3 室
SHLK6,上海北外滩来福士店,Lokal,上海市,虹口区,Shopping Mall,121.507334,31.252584,否,已开业,2021-07-09,上海市虹口区东大名路 999 号01层09A号
SHBS8,上海虹桥南丰城,Baker & Spice,上海市,长宁区,Shopping Mall,121.407924,31.207467,否,已开业,2015-06-28,上海市长宁区遵义路100号商场1-L113，2-L112单元
SHBS35,上海光大虹桥宫,Baker & Spice,上海市,长宁区,Shopping Mall,121.35842,31.2174,否,已开业,2021-12-23,上海市长宁区淞虹路377号L1层-T6-07室
